program_name,c100,c10,c11,c12,c13,c14,c15,c16,c17,c18,c1,c2,c3,c4,c5,c6,c7,c8,c9
psyco/psyco_abp_1-1.c,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psyco/psyco_abp_1-2.c,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
psyco/psyco_abp_1-3.c,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
recursive-simple/fibo_10-2.c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
recursive-simple/fibo_2calls_10-1.c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seq-mthreaded/pals_floodmax.3.1.ufo.BOUNDED-6.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
seq-mthreaded/pals_floodmax.3.1.ufo.UNBOUNDED.pals.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_floodmax.3.2.ufo.BOUNDED-6.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
seq-mthreaded/pals_floodmax.3.ufo.UNBOUNDED.pals.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_floodmax.3_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seq-mthreaded/pals_floodmax.4.1.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seq-mthreaded/pals_floodmax.4.1.ufo.UNBOUNDED.pals.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_floodmax.4.2.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
seq-mthreaded/pals_lcr.3_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr.4.1.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
seq-mthreaded/pals_lcr.4.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
seq-mthreaded/pals_lcr.4.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
seq-mthreaded/pals_lcr.4_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr.5.1.ufo.BOUNDED-10.pals.c,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr.5.1.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seq-mthreaded/pals_lcr.5.ufo.BOUNDED-10.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
seq-mthreaded/pals_lcr.5.ufo.UNBOUNDED.pals.c,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr.5_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
seq-mthreaded/pals_lcr.6.ufo.BOUNDED-12.pals.c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr.6.ufo.UNBOUNDED.pals.c,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seq-mthreaded/pals_lcr-var-start-time.4.1.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.BOUNDED-8.pals.c,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_lcr-var-start-time.4.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
seq-mthreaded/pals_lcr-var-start-time.4.ufo.UNBOUNDED.pals.c,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seq-mthreaded/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.3_overflow.ufo.UNBOUNDED.pals.c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seq-mthreaded/pals_opt-floodmax.4.4.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.4.ufo.BOUNDED-8.pals.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.4.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
seq-mthreaded/pals_opt-floodmax.4_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-016.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xcsp/AllInterval-017.c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
xcsp/AllInterval-020.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xcsp/AllInterval-005.c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
xcsp/AllInterval-006.c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-008.c,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
xcsp/AllInterval-009.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
xcsp/AllInterval-010.c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-011.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xcsp/AllInterval-012.c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-014.c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-015.c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xcsp/AllInterval-018.c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
xcsp/AllInterval-019.c,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
