program_name,c100,c10,c11,c12,c13,c14,c15,c16,c17,c18,c1,c2,c3,c4,c5,c6,c7,c8,c9
/cfiles32/loop-simple/nested_3.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/cfiles32/loop-simple/nested_5.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/cfiles32/loops-crafted-1/in-de61.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/cfiles32/loops-crafted-1/sumt2.c,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
/cfiles32/loops-crafted-1/watermelon.c,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25
/cfiles32/nla-digbench-scaling/cohendiv-ll_valuebound20.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/cfiles32/nla-digbench-scaling/geo2-ll_valuebound2.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/cfiles32/nla-digbench/cohendiv-ll.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/cfiles32/nla-digbench/cohendiv.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/cfiles32/nla-digbench/geo3.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/cfiles32/nla-digbench/lcm2.c,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
/cfiles32/ntdrivers-simplified/cdaudio_simpl1.cil-2.c,32.60333333,31.41666667,67.67,42.16666667,65.3,32.33,53.46,32.42,67.85,32.05666667,42.35,36.24666667,55.91666667,32.15,66.39333333,42.25666667,62.57,32.60333333,66.66666667
/cfiles32/ntdrivers-simplified/floppy_simpl3.cil-1.c,73.85,72.93,71.82333333,74.77,68.51,74.4,75.32333333,73.84666667,70.53333333,75.50666667,74.4,74.58666667,75.32333333,73.66666667,74.03333333,74.40333333,75.32333333,75.14,73.11333333
/cfiles32/ntdrivers-simplified/floppy_simpl3.cil-2.c,72.37666667,75.32333333,70.53333333,72.01,72.56,74.58666667,74.59,71.27,71.82333333,73.85,74.77,73.48,69.79666667,74.58666667,73.11333333,75.87333333,72.19,74.95666667,74.03333333
/cfiles32/ntdrivers-simplified/kbfiltr_simpl2.cil-1.c,56.5,57,51.83333333,50.66666667,52,54.33333333,53,54.5,53.16666667,56.16666667,53.33333333,57,53.33333333,55,53.33333333,57,52.33333333,54.5,52.5
/cfiles32/ntdrivers/diskperf.i.cil-1.c,14.17666667,25.14,25.58333333,25.8,22.92333333,16.17,27.46666667,18.71666667,22.37,19.82,28.02,24.25333333,23.25333333,20.82,25.03,29.79,25.47333333,28.79333333,19.16
/cfiles32/openssl-simplified/s3_clnt_2.cil-1.c,75.24,76.57,76.76,76.76,76.57,76.76333333,76.76,76,76.76,74.28333333,76.38,76,76.76,75.43,75.81,76.19,76.76,76.19,77.14333333
/cfiles32/openssl-simplified/s3_clnt_3.cil-3.c,74.28666667,75.80666667,75.62,76,75.62,75.23666667,76.76,75.81,75.80666667,75.62,75.81,75.04666667,75.81,75.81,76,76.38,76.38,75.43,75.81
/cfiles32/openssl-simplified/s3_srvr_8.cil.c,65.07,65.39,65.07,63.64,64.59,64.59,64.91,65.23,64.43333333,64.59333333,64.75,64.91,65.39,65.39,64.75,63.79333333,63.79333333,65.71,64.75
/cfiles32/openssl/s3_srvr.blast.07.i.cil-1.c,74.56333333,74.25,74.56666667,74.72333333,74.25,75.04,74.24666667,74.24666667,74.72333333,74.88333333,74.72666667,74.25,74.56666667,74.40666667,74.41,73.61666667,74.41,74.88,74.56666667
/cfiles32/openssl/s3_srvr.blast.09.i.cil-1.c,74.40666667,74.40666667,74.40666667,74.56666667,74.56333333,74.56333333,73.93,74.25,74.40666667,74.09333333,74.40666667,74.88,74.25,74.56666667,75.36,74.56666667,75.04,75.04333333,74.72333333
/cfiles32/openssl/s3_srvr.blast.15.i.cil-2.c,69.25666667,69.10333333,69.41,68.79666667,68.19,68.34333333,68.95,69.40666667,69.40666667,69.10333333,69.56,69.25333333,69.56,69.41,69.55666667,69.1,69.40666667,69.40666667,68.95
/cfiles32/product-lines/elevator_spec1_product01.cil.c,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64
/cfiles32/product-lines/email_spec0_product05.cil.c,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13
/cfiles32/product-lines/email_spec11_product07.cil.c,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41
/cfiles32/psyco/psyco_abp_1-1.c,68.16666667,70,68.16666667,68.5,70,68.66666667,68.5,68.16666667,69.33333333,69.16666667,68.66666667,68.83333333,69.66666667,68.5,69.5,68.16666667,68.5,68.5,69.16666667
/cfiles32/psyco/psyco_abp_1-2.c,68.69,68.35333333,68.35333333,68.01666667,68.01666667,68.01666667,68.69,68.69,68.69,68.35333333,68.69,68.35333333,68.35333333,68.69,68.35333333,68.35333333,68.69,68.01666667,68.35333333
/cfiles32/psyco/psyco_abp_1-3.c,68.35333333,68.35333333,68.69,68.01666667,68.01666667,68.69,68.69,68.35333333,68.35333333,68.35333333,68.69,68.35333333,68.35333333,68.35333333,68.69,68.35333333,68.69,68.35333333,68.35333333
/cfiles32/recursive-simple/fibo_10-2.c,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
/cfiles32/recursive-simple/fibo_2calls_10-1.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/cfiles32/bitvector/num_conversion_2.c,77.77666667,83.33,83.33,83.33,83.33,83.33,83.33,83.33,77.77666667,77.77666667,83.33,77.77666667,83.33,75,83.33,83.33,83.33,83.33,77.77666667
/cfiles32/bitvector/s3_srvr_2_alt.BV.c.cil.c,77.71333333,77.17333333,76.81333333,75.18333333,74.45333333,75.54333333,77.9,75.18,75.36333333,76.08666667,78.62,78.07666667,77.89666667,78.53,76.26666667,77.53666667,77.17,76.81333333,78.98333333
/cfiles32/bitvector/s3_srvr_2a_alt.BV.c.cil.c,73.60333333,71.57333333,71.74,70.9,72.92333333,71.74,68.7,71.57666667,71.74333333,71.23333333,73.94,71.40666667,72.25,72.84,73.09666667,72.58666667,72.08333333,72.59,72.59
/cfiles32/bitvector/s3_srvr_3_alt.BV.c.cil.c,79.70666667,80.97666667,76.81,80.25,78.98666667,77.89666667,77.35666667,79.34666667,79.16666667,77.89666667,79.71,77.71666667,78.62333333,80.98,79.71,79.35,79.71,79.89,77.9
/cfiles32/bitvector/s3_srvr_3a.BV.c.cil.c,80.98,79.16333333,76.45,79.34666667,74.82,78.98333333,77.71333333,80.25333333,80.62,79.89,77.53333333,78.62333333,76.09,80.165,78.62,78.98333333,79.17,78.98333333,78.98333333
/cfiles32/bitvector/s3_srvr_3a_alt.BV.c.cil.c,78.80666667,78.98666667,75.72666667,79.88666667,77.17,78.62333333,79.16666667,79.89333333,78.07666667,80.07333333,79.89,79.71,77.71333333,79.89,79.52666667,79.34666667,76.45,80.07333333,80.98
/cfiles32/bitvector/soft_float_1-1.c.cil.c,51.31333333,64.47333333,67.54666667,63.59666667,68.42,67.98333333,67.10666667,68.42,68.42,66.22666667,67.54333333,59.64666667,67.54333333,68.42,67.54333333,57.89333333,68.42,64.47333333,68.42
/cfiles32/bitvector/soft_float_1-2.c.cil.c,60.68333333,62.82,64.1,66.66666667,67.95,61.53666667,68.37666667,67.52333333,67.09666667,67.95,69.23,65.81,63.67666667,64.745,62.82,64.95666667,68.37666667,59.40333333,67.94666667
/cfiles32/bitvector/soft_float_1-2a.c.cil.c,61.11,61.96666667,68.37666667,65.81333333,64.95666667,60.68333333,67.95,64.10333333,67.52333333,64.95666667,66.24,58.11666667,69.23,62.82,66.66666667,68.80333333,64.95666667,67.52,67.95
/cfiles32/bitvector/soft_float_4-2.c.cil.c,60.87,60.87,60.87,60.87,59.42333333,60.14666667,60.87,60.14666667,59.42333333,58.7,60.87,60.87,60.14666667,60.87,60.14666667,60.14666667,60.87,59.42333333,59.42333333
/cfiles32/bitvector/soft_float_5.c.cil.c,58,66,66,66,66,66,66,66,64.66666667,58.66666667,66,61.33333333,65.33333333,66,64.66666667,65.33333333,65.33333333,64.66666667,66
/cfiles32/bitvector/soft_float_5a.c.cil.c,57.33333333,65.33333333,65.33333333,62,66,64.66666667,66,66,66,62,65.33333333,65.33333333,66,66,65.33333333,61.33333333,66,58,66
/cfiles32/combinations/Problem05_label45+token_ring.09.cil-1.c,48.71333333,48.15333333,49.75333333,49.34,49.39333333,50.92666667,48.80666667,48.26,50.38,50.03333333,50.94,50.16666667,47.26,48.26,49.32666667,50.7,50.76666667,50.39333333,48.84666667
/cfiles32/combinations/Problem05_label49+token_ring.02.cil-2.c,48.88333333,46.24,48.39,46.72,49.02333333,47.70666667,47.05333333,46.54333333,48.55,48.72333333,47.77666667,49.21666667,46.99333333,43.51,49.21666667,49.18666667,49.60666667,48.11333333,46.72
/cfiles32/combinations/Problem05_label49+token_ring.06.cil-1.c,48.23666667,49.43333333,50.38666667,50.19333333,48.87,48.66333333,49.00666667,46.18666667,49.79333333,49.13,49.86333333,49.94333333,49.38,46.115,49.36666667,48.69333333,48.84333333,49.94666667,45.81333333
/cfiles32/combinations/Problem05_label49+token_ring.07.cil-1.c,48.95666667,48.3,50.13333333,49.53,49.87,50.53666667,46.42666667,47.30333333,49.23,49.43333333,50.03666667,50.03666667,48.74,48.855,49.52666667,47.53666667,50.02,49.43333333,48.58666667
/cfiles32/combinations/Problem05_label49+token_ring.10.cil-2.c,49.55333333,48.11666667,49.56666667,49.26333333,49.80333333,50.34,46.92,49.09,50.10333333,49.90666667,50.56333333,49.84333333,46.77666667,46.33,50.80333333,50.32666667,49.35333333,50.76,48.58
/cfiles32/combinations/gcd_1+newton_1_2.i,62.5,62.5,62.5,50,75,75,62.5,75,75,75,75,62.5,75,56.25,50,50,62.5,62.5,75
/cfiles32/combinations/gcd_1+newton_1_3.i,75,62.5,75,62.5,50,50,62.5,50,62.5,75,62.5,75,75,56.25,75,75,75,75,75
/cfiles32/combinations/gcd_1+newton_1_4.i,68.75,68.75,81.25,56.25,81.25,66.66666667,81.25,81.25,56.25,81.25,81.25,68.75,68.75,81.25,68.75,81.25,81.25,81.25,66.66666667
/cfiles32/combinations/pals_lcr.3.1.ufo.BOUNDED-6.pals+Problem12_label01.c,88.51,88.51,88.51,88.51,88.66333333,88.51,88.59,88.51,88.32333333,88.55,88.32333333,88.32333333,88.32666667,87.95,88.55,88.59,88.55,88.62666667,88.55
/cfiles32/combinations/pals_lcr.3.ufo.BOUNDED-6.pals+Problem12_label01.c,88.51,88.17666667,88.51,88.29,88.62333333,88.51,88.32333333,88.59,88.55,88.63,88.55,88.51,88.55,88.51,88.51,88.32333333,88.32333333,88.32666667,88.58666667
/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label06.c,88.49,88.49,88.37666667,88.52666667,88.41,88.26333333,88.30333333,88.33666667,88.41,88.45,88.41,88.41,88.19,88.41,88.41333333,88.33666667,88.45,88.49,88.22333333
/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label07.c,88.45,88.41,88.41,88.52666667,88.49,88.41,88.26333333,88.52666667,88.52666667,88.45,88.41,88.41,88.41,88.53,88.26333333,88.22333333,88.34,88.33666667,88.52666667
/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,88.41,88.45333333,88.22333333,88.41,88,88.49,88.22333333,88.41333333,88.33666667,88.52666667,88.49,88.45,88.45,88.47,88.45,88.45,88.22333333,88.37333333,88.41
/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,54.41333333,81.58333333,81.65333333,81.65333333,81.62,81.48,81.65333333,81.48,81.62,81.65333333,81.65333333,81.48,81.62,81.67,81.65333333,81.62,81.62,81.65333333,81.44666667
/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,81.60666667,81.64,81.54,81.46666667,81.43333333,81.4,81.54,81.54,81.57333333,81.54,81.4,81.57333333,81.4,81.64,81.57333333,81.57333333,81.57333333,81.36333333,81.57333333
/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label02.c,81.36666667,81.57333333,81.57333333,81.64,81.57333333,81.57333333,81.4,81.54,81.36666667,81.4,81.57333333,81.54,81.36666667,81.59,81.57333333,81.4,81.57333333,81.60666667,81.64
/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label04.c,81.33,81.57333333,81.50333333,81.4,81.57333333,81.54,81.43333333,81.57333333,81.57333333,81.54,81.57333333,81.54,81.54,81.59,81.54,81.54,81.60666667,81.57333333,81.67333333
/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label07.c,81.72333333,81.86333333,81.62,81.68666667,81.44666667,81.65333333,81.65333333,81.68666667,81.68666667,81.58666667,81.65333333,81.62,81.44666667,81.36,81.62,81.27333333,81.65333333,81.72333333,81.55
/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label08.c,81.65333333,81.76,81.65333333,81.48,81.62,81.62,81.51333333,81.65333333,81.44666667,81.65333333,81.62,81.62,81.62,81.67,81.62,81.30666667,81.65333333,81.65333333,81.44666667
/cfiles32/combinations/pals_lcr.6.ufo.BOUNDED-12.pals+Problem12_label09.c,81.65333333,81.68666667,81.68666667,81.62,81.72,81.62,81.62,81.58666667,81.65333333,81.44666667,81.55,81.65333333,81.62,81.67,81.62,81.65333333,81.51333333,81.72333333,81.51333333
/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label04.c,81.80666667,81.73666667,81.63333333,81.77,81.7,81.7,81.53,81.73666667,81.73666667,81.77333333,81.7,81.73666667,81.53,81.755,81.7,81.63333333,81.63333333,81.77333333,81.73666667
/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label05.c,81.7,81.73666667,81.73666667,81.7,81.7,81.77333333,81.77333333,81.77333333,81.73666667,81.77333333,81.7,81.73666667,81.73666667,81.81,81.73666667,81.77333333,81.7,81.77333333,81.73666667
/cfiles32/combinations/pals_lcr.6_overflow.ufo.UNBOUNDED.pals+Problem12_label09.c,81.53,81.73666667,81.73666667,81.77,81.77333333,81.81,81.53,81.73666667,81.7,81.73666667,81.77,81.77333333,81.7,81.7,81.7,81.7,81.66666667,81.66666667,81.56666667
/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label01.c,79.26333333,79.19666667,79.13333333,79.26333333,79.13,79.26333333,79.26333333,79.33,79.23,79.06333333,79.06333333,79.26333333,79.26333333,79.23,79.23,79.26333333,79.23,79.26333333,79.23
/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label02.c,79.13,79.23,79.19666667,79.26333333,79.29666667,79.23,79.26333333,79.06333333,79.26333333,79.3,79.23,79.23,79.33,79.23,79.26333333,79.29666667,79.06333333,79.09666667,55.67666667
/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label04.c,79.40333333,79.36666667,79.06333333,78.89666667,79.19666667,79.09666667,79.26333333,79.33333333,79.26333333,79.29666667,79.26333333,79.26333333,79.19666667,78.98,79.23,79.26333333,79.37,79.26333333,79.23
/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label05.c,79.26333333,79.29666667,79.26333333,79.26333333,79.29666667,79.26333333,79.06333333,79.26333333,79.29666667,79.09666667,78.93,79.26333333,79.23,79.28,79.29666667,79.23,79.06333333,79.26333333,79.23
/cfiles32/combinations/pals_lcr.7.1.ufo.BOUNDED-14.pals+Problem12_label09.c,79.16333333,79.3,79.09666667,79.06333333,79.23,79.26333333,79.29666667,79.26333333,79.26333333,79.36666667,79.26333333,79.23,79.09666667,79.335,79.06333333,79.3,79.29666667,79.26333333,79.3
/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label02.c,79.18333333,79.15,78.98333333,79.15,79.15,79.18333333,79.15,79.18333333,79.18333333,79.15,79.18333333,79.08333333,79.15,79.2,79.15,79.11666667,79.18333333,79.21666667,79.21666667
/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label04.c,79.15,79.15,79.18333333,79.21666667,79.18333333,78.98333333,79.05333333,79.18333333,79.15,79.15,79.15,79.18333333,79.01666667,79.15,79.15,79.18333333,78.81666667,79.15,79.18333333
/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label05.c,79.22,79.18333333,79.15,79.18333333,79.21666667,78.98333333,79.21666667,79.18333333,79.18333333,79.22,79.21666667,79.15,79.18333333,79.2,79.15,79.15,79.01666667,79.22,79.21666667
/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,78.98333333,79.15,79.25333333,79.18333333,78.98333333,79.18333333,79.21666667,79.18333333,79.21666667,79.15,79.15,79.21666667,79.01666667,78.9,79.18333333,79.15,79.18333333,78.98333333,79.11666667
/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label00.c,79.26333333,79.29666667,79.26333333,79.06333333,79.23,79.09666667,79.26333333,79.09666667,79.26333333,79.23,79.09666667,79.3,79.26333333,79.23,79.26333333,79.06333333,79.26333333,79.3,79.26333333
/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label01.c,79.26333333,79.33333333,79.23,79.23,79.26333333,79.26333333,79.26333333,79.09666667,79.09666667,79.09666667,79.06333333,79.06333333,79.26333333,79.23,79.09666667,79.26333333,79.29666667,79.26333333,79.09666667
/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,79.23,78.89666667,79.26333333,79.29666667,79.29666667,79.26333333,79.23,79.23,79.23,79.26333333,79.13,79.26333333,79.29666667,79.23,79.16666667,79.26333333,79.23,79.26333333,79.33333333
/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,79.26333333,79.26333333,79.26333333,79.26333333,79.23,79.26333333,79.26333333,79.33,79.26333333,79.26333333,79.23,79.26333333,79.09666667,79.23,79.23,79.06333333,79.06333333,78.93,79.23
/cfiles32/combinations/square_1+soft_float_4-2a.c.cil.c,64.78,64.78,63.52333333,63.52,64.15,64.15,63.52333333,64.78,64.78,64.15,63.52333333,62.26333333,64.15,63.205,62.89333333,63.52,62.26333333,63.52,64.78
/cfiles32/combinations/square_2+soft_float_1-2a.c.cil.c,69.80333333,68.62666667,69.02,70.59,68.62666667,68.23666667,69.80333333,69.80666667,69.80333333,67.84666667,70.19666667,69.41,67.05666667,67.65,65.1,67.45,69.80666667,68.23333333,69.80333333
/cfiles32/combinations/square_2+soft_float_2a.c.cil.c,69.01,66.66666667,67.25333333,65.5,61.40333333,67.84,69.59333333,66.08333333,66.08333333,67.25333333,67.83666667,65.5,67.25333333,67.545,67.83666667,67.25333333,69.01,67.83666667,68.42333333
/cfiles32/combinations/square_2+soft_float_4-2a.c.cil.c,62.26333333,62.89333333,62.89333333,61.00333333,63.52,63.52,61.63666667,63.52333333,61.63333333,61.00333333,61.00666667,62.89333333,65.41,63.205,62.89,62.26333333,61.00666667,62.89333333,64.78
/cfiles32/combinations/square_3+soft_float_4-2a.c.cil.c,64.15,59.12,64.78,61.63666667,64.78,63.52333333,62.89333333,59.75,63.52,62.26333333,62.26333333,60.37666667,62.89333333,62.265,60.37666667,64.15,62.26333333,62.26333333,64.15
/cfiles32/ntdrivers-simplified/cdaudio_simpl1.cil-1.c,32.34,41.57666667,67.39333333,41.30666667,67.75,31.52,56.25,32.15666667,55.8,31.97333333,66.84666667,32.34,66.94,31.93,54.07333333,36.86666667,68.66,42.21,67.57333333
/cfiles32/ntdrivers-simplified/diskperf_simpl1.cil.c,61.79333333,58.28,61.20666667,57.50666667,57.30666667,58.28,59.26,58.47666667,60.23333333,58.28,56.14333333,57.69666667,58.28666667,59.06,61.01333333,59.84,57.50666667,57.50333333,60.81666667
/cfiles32/ntdrivers-simplified/floppy_simpl4.cil-1.c,79.87666667,79.62,77.73333333,79.49666667,79.24333333,79.49666667,78.87,77.48333333,77.86,79.62,80.00333333,79.37,79.75,79.245,77.98666667,79.75,78.86666667,79.62333333,79.87333333
/cfiles32/ntdrivers-simplified/floppy_simpl4.cil-2.c,78.74,77.36,78.23666667,78.24,77.86,78.36333333,78.49333333,78.99666667,79.12,78.11333333,78.11333333,78.99666667,77.73666667,78.115,79.5,78.99333333,78.11333333,78.24,78.49
/cfiles32/ntdrivers-simplified/kbfiltr_simpl1.cil.c,58.87,54.56666667,55.11,54.83666667,59.14,50.80666667,55.37666667,54.57,59.68,50.53666667,51.07333333,50.80333333,55.64333333,52.82,51.07333333,55.37666667,46.77,51.34333333,54.83666667
/cfiles32/seq-mthreaded/pals_floodmax.3.1.ufo.BOUNDED-6.pals.c,15.68666667,14.9,15.68666667,11.37,7.643333333,9.213333333,12.15666667,9.02,9.41,8.43,11.76333333,11.18,12.35333333,10.59,15.68666667,9.216666667,18.04,15.49,17.06
/cfiles32/seq-mthreaded/pals_floodmax.3.1.ufo.UNBOUNDED.pals.c,12,14.28666667,8,11.04666667,17.33333333,8,11.23666667,10.66666667,14.66666667,11.23666667,14.28333333,15.23666667,15.04666667,9.145,10.85666667,8.57,13.52333333,10.47333333,9.903333333
/cfiles32/seq-mthreaded/pals_floodmax.3.2.ufo.BOUNDED-6.pals.c,9.343333333,9.156666667,9.34,13.55333333,8.423333333,12.27,12.08666667,8.973333333,10.44,13.18666667,12.63666667,14.47,13.00333333,9.615,14.10333333,12.08666667,16.48333333,11.72,10.44
/cfiles32/seq-mthreaded/pals_floodmax.3.ufo.UNBOUNDED.pals.c,12.12333333,12.3,12.47666667,14.08333333,8.203333333,12.12333333,9.27,9.983333333,12.65666667,7.486666667,10.34,8.203333333,8.913333333,7.49,12.3,8.38,7.31,13.01333333,9.093333333
/cfiles32/seq-mthreaded/pals_floodmax.3_overflow.ufo.UNBOUNDED.pals.c,7.916666667,8.653333333,8.29,13.07666667,15.83666667,9.206666667,13.62666667,9.023333333,8.473333333,7.18,8.47,15.84,11.23333333,6.905,10.86333333,10.68,13.25666667,7.55,13.44333333
/cfiles32/seq-mthreaded/pals_floodmax.4.1.ufo.BOUNDED-8.pals.c,8.716666667,7.95,9.026666667,8.72,9.336666667,9.106666667,8.716666667,8.256666667,9.256666667,8.72,8.873333333,9.643333333,8.72,7.75,9.26,9.26,8.18,8.643333333,12.34666667
/cfiles32/seq-mthreaded/pals_floodmax.4.1.ufo.UNBOUNDED.pals.c,9.493333333,8.733333333,8.43,10.24666667,15.11333333,9.413333333,8.503333333,10.85666667,11.99666667,9.336666667,8.956666667,8.73,9.95,7.52,8.58,8.43,8.66,7.973333333,8.806666667
/cfiles32/seq-mthreaded/pals_floodmax.4.2.ufo.BOUNDED-8.pals.c,9.136666667,7.746666667,8.696666667,6.87,9.136666667,8.036666667,8.55,10.89,9.356666667,9.136666667,8.99,8.77,8.186666667,11.62,9.793333333,9.136666667,8.696666667,9.426666667,8.48
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c,8.51,8.51,8.51,8.51,9.216666667,8.51,8.863333333,8.863333333,8.51,6.383333333,6.383333333,8.51,8.51,8.51,8.863333333,6.383333333,8.863333333,8.51,9.57
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.1.ufo.BOUNDED-8.pals.c,6.773333333,6.773333333,6.773333333,6.773333333,6.5,6.773333333,7.046666667,6.5,6.5,6.5,6.5,6.773333333,7.046666667,6.5,6.773333333,6.5,7.046666667,6.773333333,6.773333333
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.BOUNDED-8.pals.c,6.67,7.223333333,7.223333333,6.946666667,7.223333333,6.67,6.67,7.223333333,6.946666667,6.67,6.67,6.946666667,7.223333333,7.085,6.67,6.67,6.946666667,6.67,6.946666667
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.2.ufo.UNBOUNDED.pals.c,6.61,6.886666667,6.886666667,6.886666667,6.61,6.61,6.61,6.886666667,7.44,6.61,4.956666667,6.886666667,6.61,6.61,7.163333333,6.61,6.886666667,6.61,6.886666667
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.ufo.BOUNDED-8.pals.c,6.773333333,6.5,6.773333333,6.773333333,6.5,6.233333333,6.5,6.773333333,6.5,6.773333333,6.773333333,6.5,6.5,6.5,7.046666667,6.773333333,6.773333333,6.5,6.773333333
/cfiles32/seq-mthreaded/pals_lcr-var-start-time.4.ufo.UNBOUNDED.pals.c,6.45,6.45,6.72,6.45,6.45,6.99,6.45,6.45,6.99,6.45,6.45,6.45,6.45,6.45,6.45,6.72,5.913333333,6.72,6.45
/cfiles32/seq-mthreaded/pals_lcr.3_overflow.ufo.UNBOUNDED.pals.c,8.333333333,10.18333333,9.72,10.18333333,11.11,9.72,11.11,10.18333333,10.18333333,10.18333333,11.11,10.18333333,10.64666667,9.72,10.64666667,10.64666667,10.64666667,9.72,10.18333333
/cfiles32/seq-mthreaded/pals_lcr.4.1.ufo.UNBOUNDED.pals.c,7.22,7.906666667,7.563333333,7.906666667,7.22,7.906666667,7.22,7.563333333,7.563333333,7.906666667,7.906666667,7.563333333,7.22,8.25,7.906666667,7.563333333,7.22,7.22,7.563333333
/cfiles32/seq-mthreaded/pals_lcr.4.ufo.BOUNDED-8.pals.c,7.29,7.29,8.333333333,7.29,7.29,7.983333333,7.636666667,8.33,7.29,7.29,7.29,7.29,7.636666667,8.335,8.333333333,7.636666667,7.986666667,7.29,5.9
/cfiles32/seq-mthreaded/pals_lcr.4.ufo.UNBOUNDED.pals.c,7.563333333,7.22,7.563333333,7.563333333,7.22,7.22,7.563333333,7.22,7.22,7.906666667,7.906666667,7.22,7.906666667,7.735,5.5,7.906666667,7.906666667,7.563333333,7.563333333
/cfiles32/seq-mthreaded/pals_lcr.4_overflow.ufo.UNBOUNDED.pals.c,8.07,7.72,7.72,8.07,8.77,7.72,7.72,7.72,6.666666667,7.72,7.72,7.72,7.72,7.895,8.07,7.72,7.72,7.02,8.07
/cfiles32/seq-mthreaded/pals_lcr.5.1.ufo.BOUNDED-10.pals.c,5.79,5.79,5.79,6.613333333,3.03,6.063333333,6.063333333,6.613333333,5.79,5.79,6.063333333,5.79,6.063333333,6.61,5.79,5.79,6.336666667,6.063333333,6.336666667
