program_name,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c1,c2,c3,c4,c5,c6,c7,c8,c9
/home/administrator/Desktop/exp500_new/cfiles32/list-simple/dll2c_append_equal.i,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11
/home/administrator/Desktop/exp500_new/cfiles32/list-simple/dll2c_append_unequal.i,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
/home/administrator/Desktop/exp500_new/cfiles32/list-simple/sll2n_update_all_reverse.i,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35
/home/administrator/Desktop/exp500_new/cfiles32/loop-acceleration/array_1-2.c,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
/home/administrator/Desktop/exp500_new/cfiles32/loop-acceleration/simple_1-2_abstracted.c,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
/home/administrator/Desktop/exp500_new/cfiles32/loop-crafted/simple_array_index_value_1-1.i,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78
/home/administrator/Desktop/exp500_new/cfiles32/loop-crafted/simple_array_index_value_1-2.i,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44
/home/administrator/Desktop/exp500_new/cfiles32/loop-crafted/simple_array_index_value_3.i,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56
/home/administrator/Desktop/exp500_new/cfiles32/loop-crafted/simple_array_index_value_4.i.v+nlh-reducer.c,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12
/home/administrator/Desktop/exp500_new/cfiles32/loop-floats-scientific-comp/loop2-2.c,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
/home/administrator/Desktop/exp500_new/cfiles32/loop-industry-pattern/aiob_4.c.v+lh-reducer.c,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09,9.09
/home/administrator/Desktop/exp500_new/cfiles32/loop-industry-pattern/ofuf_3.c,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
/home/administrator/Desktop/exp500_new/cfiles32/loop-invariants/linear-inequality-inv-a.c,75,75,12.5,75,75,75,75,12.5,75,75,75,75,75,75,75,75,75,12.5,75
/home/administrator/Desktop/exp500_new/cfiles32/loop-invgen/fragtest_simple.i,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,66.67,73.33,73.33,73.33,66.67,73.33,66.67,73.33,73.33,73.33
/home/administrator/Desktop/exp500_new/cfiles32/loop-invgen/nest-if3.i,70.59,64.71,64.71,64.71,70.59,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71
/home/administrator/Desktop/exp500_new/cfiles32/loop-lit/hhk2008.i,54.55,54.55,54.55,54.55,63.64,54.55,63.64,54.55,63.64,63.64,54.55,63.64,54.55,63.64,54.55,63.64,54.55,54.55,54.55
/home/administrator/Desktop/exp500_new/cfiles32/loop-lit/mine2017-ex4.10.i,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
/home/administrator/Desktop/exp500_new/cfiles32/loop-lit/mine2017-ex4.7.i,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11
/home/administrator/Desktop/exp500_new/cfiles32/loop-new/count_by_1.i,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86
/home/administrator/Desktop/exp500_new/cfiles32/loop-new/count_by_2.i,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86,42.86
/home/administrator/Desktop/exp500_new/cfiles32/loop-new/half.i,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
/home/administrator/Desktop/exp500_new/cfiles32/loop-new/nested-1.i,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69
/home/administrator/Desktop/exp500_new/cfiles32/loop-simple/nested_2.c,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33,83.33
/home/administrator/Desktop/exp500_new/cfiles32/loop-simple/nested_3.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/home/administrator/Desktop/exp500_new/cfiles32/loop-simple/nested_5.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/home/administrator/Desktop/exp500_new/cfiles32/loops-crafted-1/in-de61.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/loops-crafted-1/sumt2.c,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
/home/administrator/Desktop/exp500_new/cfiles32/loops-crafted-1/watermelon.c,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench-scaling/cohendiv-ll_valuebound20.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench-scaling/geo2-ll_valuebound2.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench/cohendiv-ll.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench/cohendiv.c,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench/geo3.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/nla-digbench/lcm2.c,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/cdaudio_simpl1.cil-2.c,31.69,68.31,32.51,66.94,32.51,61.2,32.24,68.03,31.69,32.51,63.93,31.69,32.51,31.97,67.76,32.24,50.82,32.79,67.76
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/floppy_simpl3.cil-1.c,75.14,75.69,75.14,70.17,70.72,75.14,75.69,67.4,76.24,76.24,76.24,75.14,75.14,75.14,74.03,70.17,74.03,74.59,71.27
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/floppy_simpl3.cil-2.c,75.14,70.72,74.59,70.17,75.69,74.59,71.27,74.59,74.03,74.59,75.69,74.03,68.51,74.03,74.59,75.69,74.03,74.59,73.48
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers-simplified/kbfiltr_simpl2.cil-1.c,60,52,51,51.5,58,53.5,60.5,53,52.5,51.5,53.5,53.5,52,52,53,60,52,51.5,51.5
/home/administrator/Desktop/exp500_new/cfiles32/ntdrivers/diskperf.i.cil-1.c,23.59,27.91,25.91,19.27,20.27,26.58,9.97,21.93,19.93,27.24,28.24,33.55,21.26,29.57,21.93,32.23,23.59,30.23,17.94
/home/administrator/Desktop/exp500_new/cfiles32/openssl-simplified/s3_clnt_2.cil-1.c,76,76,77.14,77.14,77.14,76.57,74.86,77.14,76,74.86,77.14,76.57,76.57,74.29,75.43,76,76,76,76.57
/home/administrator/Desktop/exp500_new/cfiles32/openssl-simplified/s3_clnt_3.cil-3.c,77.14,76,76,76,77.14,77.14,76.57,76,74.86,74.86,74.29,76.57,75.43,76.57,75.43,75.43,76,74.29,75.43
/home/administrator/Desktop/exp500_new/cfiles32/openssl-simplified/s3_srvr_8.cil.c,64.59,65.55,63.64,64.11,64.11,64.59,65.07,64.59,65.07,65.55,64.59,65.07,64.59,65.55,64.59,64.11,64.59,66.99,65.07
/home/administrator/Desktop/exp500_new/cfiles32/openssl/s3_srvr.blast.07.i.cil-1.c,73.46,74.41,74.88,74.88,74.88,73.93,74.88,73.93,75.36,73.93,74.41,74.41,74.41,74.41,74.41,72.51,75.36,74.88,74.88
/home/administrator/Desktop/exp500_new/cfiles32/openssl/s3_srvr.blast.09.i.cil-1.c,73.93,74.88,74.88,74.88,74.88,73.93,73.46,74.41,74.41,74.88,74.41,74.88,75.36,74.41,75.36,74.41,75.36,75.36,74.88
/home/administrator/Desktop/exp500_new/cfiles32/openssl/s3_srvr.blast.15.i.cil-2.c,69.41,69.41,68.95,68.04,68.95,68.95,69.86,68.95,69.41,69.41,69.41,68.95,69.86,69.41,69.86,69.86,68.95,69.41,68.95
/home/administrator/Desktop/exp500_new/cfiles32/product-lines/elevator_spec1_product01.cil.c,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64
/home/administrator/Desktop/exp500_new/cfiles32/product-lines/email_spec0_product05.cil.c,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13
/home/administrator/Desktop/exp500_new/cfiles32/product-lines/email_spec11_product07.cil.c,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41,18.41
/home/administrator/Desktop/exp500_new/cfiles32/psyco/psyco_abp_1-1.c,70,68.5,69.5,70,70,68.5,67.5,70,68.5,67.5,70,68.5,70,68.5,68.5,69.5,68.5,68.5,69.5
/home/administrator/Desktop/exp500_new/cfiles32/psyco/psyco_abp_1-2.c,67.68,68.69,67.68,67.68,68.69,68.69,68.69,68.69,67.68,68.69,68.69,67.68,67.68,68.69,68.69,68.69,68.69,67.68,68.69
/home/administrator/Desktop/exp500_new/cfiles32/psyco/psyco_abp_1-3.c,68.69,68.69,67.68,68.69,68.69,68.69,68.69,68.69,68.69,67.68,68.69,67.68,67.68,68.69,68.69,68.69,68.69,68.69,67.68
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/fibo_10-2.c,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/fibo_2calls_10-1.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/fibo_2calls_6-1.c,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/fibo_5-1.c,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/id_i20_o20-1.c,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
/home/administrator/Desktop/exp500_new/cfiles32/recursive-simple/id_i25_o25-1.c,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
/home/administrator/Desktop/exp500_new/cfiles32/recursive-with-pointer/system-with-recursion.i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_STARTPALS_ActiveStandby.5.ufo.BOUNDED-10.pals.c,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_STARTPALS_Triplicated.1.ufo.UNBOUNDED.pals.c,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_STARTPALS_Triplicated.ufo.BOUNDED-10.pals.c,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_STARTPALS_Triplicated.ufo.UNBOUNDED.pals.c,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.5.2.ufo.BOUNDED-10.pals.c,5.26,5.26,5.26,5.92,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.92,5.92,5.26,5.26,5.26,5.26,5.26
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.5.2.ufo.UNBOUNDED.pals.c,5.23,5.23,5.23,5.23,5.23,5.88,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr-var-start-time.5.ufo.BOUNDED-10.pals.c,5.16,5.16,5.16,5.16,5.81,5.16,5.81,5.16,5.16,5.81,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.81
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.3.ufo.BOUNDED-6.pals.c,9.59,9.59,9.59,9.59,9.59,9.59,9.59,2.74,9.59,9.59,9.59,9.59,10.96,9.59,9.59,9.59,9.59,9.59,9.59
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.4.1.ufo.BOUNDED-8.pals.c,7.29,7.29,7.29,8.33,8.33,7.29,8.33,8.33,7.29,7.29,7.29,7.29,7.29,7.29,9.38,8.33,7.29,7.29,8.33
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.6.1.ufo.BOUNDED-12.pals.c,4.73,4.73,4.73,4.73,4.73,4.73,5.41,4.73,5.41,5.41,4.73,4.73,5.41,4.73,4.73,5.41,4.73,4.73,4.73
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.6.1.ufo.UNBOUNDED.pals.c,4.7,5.37,4.7,4.7,4.7,4.7,5.37,4.7,4.7,5.37,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.8.1.ufo.BOUNDED-16.pals.c,3.37,3.37,3.37,3.37,3.37,3.37,3.85,3.37,3.37,3.37,3.37,3.85,3.85,3.37,3.37,3.37,3.37,3.37,3.37
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.8.1.ufo.UNBOUNDED.pals.c,3.35,0.96,3.35,3.35,3.35,3.35,3.83,3.83,3.83,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_lcr.8_overflow.ufo.UNBOUNDED.pals.c,3.86,3.38,3.38,3.38,3.38,3.38,3.86,3.38,3.38,4.35,3.86,4.35,4.35,3.38,3.86,3.38,3.86,3.38,3.86
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.3.1.ufo.BOUNDED-6.pals.c,11.7,8.51,7.98,17.55,4.79,17.02,9.57,9.57,16.49,5.32,9.04,8.51,9.57,8.51,12.23,8.51,15.43,16.49,7.98
/home/administrator/Desktop/exp500_new/cfiles32/seq-mthreaded/pals_opt-floodmax.4.1.ufo.BOUNDED-8.pals.c,7.97,12.28,8.19,7.97,8.84,8.19,8.19,16.16,7.11,6.47,7.97,7.97,7.97,7.97,12.28,7.11,13.58,8.41,8.84
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_fib-1.i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_fib_longer-1.i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_fib_longer-2.i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_lamport.i,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_lazy.i,30.89,31.71,31.71,30.89,31.71,31.71,31.71,31.71,31.71,31.71,31.71,31.71,31.71,30.89,31.71,31.71,31.71,30.89,31.71
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_stateful-1.i,31.5,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,31.5,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_stateful-2.i,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1
/home/administrator/Desktop/exp500_new/cfiles32/seq-pthread/cs_time_var_mutex.i,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
/home/administrator/Desktop/exp500_new/cfiles32/systemc/mem_slave_tlm.5.cil.c,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86
/home/administrator/Desktop/exp500_new/cfiles32/systemc/pc_sfifo_3.cil.c,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73
/home/administrator/Desktop/exp500_new/cfiles32/systemc/token_ring.02.cil-1.c,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76,64.76
/home/administrator/Desktop/exp500_new/cfiles32/systemc/token_ring.04.cil-2.c,73.45,74.58,73.45,74.58,72.32,74.58,74.58,74.58,74.58,72.32,74.58,72.32,73.45,74.58,74.58,73.45,74.58,72.32,72.32
/home/administrator/Desktop/exp500_new/cfiles32/systemc/token_ring.06.cil-1.c,74.48,73.64,74.48,74.48,73.64,72.8,73.64,73.64,73.64,74.48,72.8,73.64,74.48,72.8,73.64,73.64,74.48,74.48,72.8
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-005.c,70,60,90,40,60,90,80,60,60,90,70,80,80,40,60,90,100,90,50
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-006.c,41.67,41.67,50,66.67,33.33,58.33,58.33,58.33,16.67,58.33,41.67,75,41.67,58.33,16.67,58.33,58.33,91.67,50
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-008.c,37.5,43.75,56.25,25,31.25,37.5,37.5,18.75,31.25,25,25,37.5,18.75,25,25,25,37.5,43.75,43.75
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-009.c,38.89,22.22,22.22,27.78,22.22,44.44,33.33,22.22,22.22,33.33,16.67,22.22,33.33,22.22,16.67,38.89,38.89,16.67,33.33
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-010.c,15,15,15,25,20,20,40,20,10,15,15,35,15,25,15,20,25,10,30
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-011.c,18.18,13.64,22.73,13.64,13.64,13.64,27.27,13.64,13.64,13.64,13.64,18.18,13.64,13.64,18.18,18.18,18.18,18.18,22.73
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-012.c,16.67,12.5,12.5,16.67,16.67,20.83,16.67,20.83,8.33,12.5,20.83,16.67,16.67,25,8.33,12.5,20.83,16.67,12.5
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-014.c,10.71,10.71,7.14,10.71,14.29,7.14,10.71,7.14,7.14,7.14,10.71,10.71,10.71,14.29,7.14,10.71,10.71,14.29,7.14
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-015.c,16.67,6.67,6.67,10,10,10,6.67,6.67,6.67,6.67,10,13.33,10,10,6.67,10,10,13.33,10
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-018.c,8.33,5.56,5.56,8.33,5.56,5.56,5.56,5.56,8.33,5.56,5.56,5.56,8.33,8.33,5.56,5.56,8.33,11.11,5.56
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-019.c,7.89,5.26,5.26,5.26,7.89,5.26,5.26,5.26,5.26,5.26,5.26,7.89,5.26,7.89,5.26,5.26,10.53,5.26,5.26
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/AllInterval-030.c,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/CostasArray-10.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/CostasArray-15.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/CostasArray-17.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-015.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-016.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-021.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-023.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-024.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-030.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-040.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-065.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Dubois-090.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-06.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-10.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-13.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-16.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-18.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/Haystacks-19.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/aim-100-2-0-sat-2.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/aim-100-2-0-unsat-1.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/aim-100-2-0-unsat-3.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/aim-100-3-4-sat-4.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
/home/administrator/Desktop/exp500_new/cfiles32/xcsp/aim-200-1-6-sat-3.c,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
